"request ID","Function ID","STATUS","Container ID","Data center ID","Final VM ID","Execution Time","Start Time","Finish Time","Response Time","Vm List"
"10808","1","SUCCESS","1119","3","4","2.6951239669422193","1791.24","1793.9351239669422","2.715123966942201","4"
"10791","2","SUCCESS","6","3","1","4.698842975206617","1789.6299999999999","1794.3288429752065","4.718842975206599","1"
"10810","1","SUCCESS","1046","3","1","2.6945954418742986","1791.66","1794.3545954418744","2.7145954418742804","1"
"10792","2","SUCCESS","11","3","1","4.698758536681453","1789.92","1794.6187585366815","4.718758536681435","1"
"10795","2","SUCCESS","556","3","1","4.69876033057858","1790.0","1794.6987603305786","4.7187603305785615","1"
"10780","3","SUCCESS","1130","3","5","5.298283717472714","1789.51","1794.8082837174727","7.318283717472696","5"
"10790","3","SUCCESS","436","3","1","5.298318609290391","1789.58","1794.8783186092903","5.3183186092903725","1"
"10797","2","SUCCESS","16","3","1","4.699310344827381","1790.21","1794.9093103448274","4.719310344827363","1"
"10798","2","SUCCESS","601","3","1","4.698766554628264","1790.211","1794.9097665546283","4.719766554628222","1"
"10814","1","SUCCESS","66","3","1","2.6945996010256295","1792.25","1794.9445996010256","2.7145996010256113","1"
"10776","4","SUCCESS","726","3","1","7.699493060096984","1787.33","1795.029493060097","7.719493060096966","1"
"10800","2","SUCCESS","651","3","1","4.698791389411554","1790.48","1795.1787913894116","4.718791389411535","1"
"10793","3","SUCCESS","611","3","1","5.298791389411463","1789.96","1795.2587913894115","5.3187913894114445","1"
"10819","1","SUCCESS","31","3","1","2.694561563786465","1792.8","1795.4945615637864","2.7145615637864466","1"
"10820","1","SUCCESS","1076","3","1","2.695454545454595","1792.84","1795.5354545454545","2.715454545454577","1"
"10783","5","SUCCESS","1131","3","2","5.499852849281979","1790.23","1795.729852849282","7.5198528492819605","2"
"10806","2","SUCCESS","21","3","1","4.6988006648548435","1791.1","1795.7988006648548","4.718800664854825","1"
"10822","1","SUCCESS","76","3","1","2.6953295904747847","1793.12","1795.8153295904747","2.7153295904747665","1"
"10782","4","SUCCESS","1036","3","1","7.6995333630754885","1788.2","1795.8995333630755","7.71953336307547","1"
"10826","1","SUCCESS","411","3","1","2.6946573300176624","1793.49","1796.1846573300177","2.714657330017644","1"
"10828","1","SUCCESS","1016","3","1","2.6951239669422193","1793.57","1796.2651239669422","2.715123966942201","1"
"10829","1","SUCCESS","1113","3","3","2.694628099173542","1793.59","1796.2846280991735","2.714628099173524","3"
"10833","1","SUCCESS","1114","3","4","2.6946088040540417","1793.9","1796.5946088040541","2.7146088040540235","4"
"10834","1","SUCCESS","1021","3","1","2.6947107438018065","1794.05","1796.7447107438018","2.7147107438017883","1"
"10812","2","SUCCESS","26","3","1","4.698842975206844","1792.06","1796.7588429752068","4.718842975206826","1"
"10813","2","SUCCESS","41","3","1","4.698800893215775","1792.15","1796.8488008932159","4.718800893215757","1"
"10835","1","SUCCESS","1119","3","4","2.695990975860468","1794.19","1796.8859909758605","2.71599097586045","4"
"10815","2","SUCCESS","61","3","1","4.698925619834881","1792.32","1797.0189256198348","4.718925619834863","1"
"10836","1","SUCCESS","1046","3","1","2.6957024793389337","1794.41","1797.105702479339","2.7157024793389155","1"
"10811","3","SUCCESS","551","3","1","5.29829791076736","1792.04","1797.3382979107673","5.318297910767342","1"
"10796","3","SUCCESS","1132","3","2","5.298291018617874","1792.07","1797.3682910186178","7.318291018617856","2"
"10816","2","SUCCESS","516","3","1","4.698952175642489","1792.69","1797.3889521756425","4.718952175642471","1"
"10817","2","SUCCESS","926","3","1","4.698845825021408","1792.73","1797.4288458250214","4.71884582502139","1"
"10821","2","SUCCESS","946","3","1","4.699117464899018","1793.07","1797.769117464899","4.719117464899","1"
"10823","2","SUCCESS","1071","3","1","4.698952175642717","1793.19","1797.8889521756428","4.718952175642698","1"
"10818","3","SUCCESS","981","3","1","5.298291103498286","1792.78","1798.0782911034983","5.318291103498268","1"
"10803","3","SUCCESS","1133","3","3","5.298291103498286","1792.78","1798.0782911034983","7.318291103498268","3"
"10827","2","SUCCESS","531","3","1","4.698800227985203","1793.51","1798.2088002279852","4.718800227985184","1"
"10830","1","SUCCESS","1135","3","5","2.6951638643488423","1795.65","1798.345163864349","4.715163864348824","5"
"10832","2","SUCCESS","1072","3","2","4.698800227985203","1793.76","1798.4588002279852","4.718800227985184","2"
"10848","1","SUCCESS","31","3","1","2.694585351952128","1795.8799999999999","1798.574585351952","2.7145853519521097","1"
"10851","1","SUCCESS","66","3","1","2.6948332858364665","1796.1399999999999","1798.8348332858363","2.7148332858364483","1"
"10809","3","SUCCESS","1134","3","4","5.298310059846017","1793.56","1798.858310059846","7.318310059845999","4"
"10852","1","SUCCESS","76","3","1","2.6946077557661283","1796.21","1798.9046077557662","2.71460775576611","1"
"10831","3","SUCCESS","1041","3","1","5.298307199188457","1793.66","1798.9583071991885","5.318307199188439","1"
"10837","1","SUCCESS","1136","3","1","2.695041322313955","1796.42","1799.115041322314","4.715041322313937","1"
"10838","2","SUCCESS","6","3","1","4.698820176688514","1794.49","1799.1888201766885","4.718820176688496","1"
"10840","2","SUCCESS","1086","3","2","4.698862923909928","1794.58","1799.2788629239099","4.71886292390991","2"
"10841","2","SUCCESS","11","3","1","4.698925619834881","1794.6399999999999","1799.3389256198348","4.718925619834863","1"
"10843","2","SUCCESS","16","3","1","4.698811627244368","1795.01","1799.7088116272444","4.718811627244349","1"
"10860","1","SUCCESS","411","3","1","2.695340552864309","1797.03","1799.7253405528643","2.7153405528642907","1"
"10861","1","SUCCESS","1016","3","1","2.695537190082632","1797.07","1799.7655371900826","2.715537190082614","1"
"10864","1","SUCCESS","1021","3","1","2.694958677685918","1797.24","1799.934958677686","2.7149586776858996","1"
"10865","1","SUCCESS","1046","3","1","2.6946280991737694","1797.25","1799.9446280991738","2.7146280991737513","1"
"10844","2","SUCCESS","556","3","1","4.698820176688741","1795.49","1800.1888201766888","4.718820176688723","1"
"10845","2","SUCCESS","601","3","1","4.698842975206844","1795.53","1800.2288429752068","4.718842975206826","1"
"10846","2","SUCCESS","651","3","1","4.6988028263476735","1795.55","1800.2488028263476","4.718802826347655","1"
"10868","1","SUCCESS","1076","3","1","2.6946280991737694","1797.56","1800.2546280991737","2.7146280991737513","1"
"10850","2","SUCCESS","21","3","1","4.698780279282573","1796.1299999999999","1800.8287802792825","4.718780279282555","1"
"10874","1","SUCCESS","1113","3","3","2.695309204902287","1798.15","1800.8453092049024","2.715309204902269","3"
"10824","4","SUCCESS","1056","3","1","7.699528318818466","1793.25","1800.9495283188185","7.719528318818448","1"
"10853","2","SUCCESS","1116","3","2","4.698925619834881","1796.3","1800.9989256198348","4.718925619834863","2"
"10854","2","SUCCESS","1121","3","2","4.6988076722795995","1796.41","1801.1088076722797","4.718807672279581","2"
"10847","5","SUCCESS","1117","3","2","5.49985883051454","1795.65","1801.1498588305146","5.519858830514522","2"
"10825","4","SUCCESS","1127","3","2","7.699530790234348","1793.46","1801.1595307902344","7.71953079023433","2"
"10855","2","SUCCESS","1122","3","2","4.69882566967658","1796.54","1801.2388256696765","4.718825669676562","2"
"10857","2","SUCCESS","1126","3","2","4.698925619834654","1796.7","1801.3989256198347","4.718925619834636","2"
"10858","2","SUCCESS","1123","3","3","4.698829379207382","1796.75","1801.4488293792074","4.718829379207364","3"
"10877","1","SUCCESS","31","3","1","2.695358304827323","1798.77","1801.4653583048273","2.715358304827305","1"
"10859","2","SUCCESS","26","3","1","4.698842975206844","1796.84","1801.5388429752068","4.718842975206826","1"
"10880","1","SUCCESS","66","3","1","2.6946925326940345","1798.87","1801.564692532694","2.7146925326940163","1"
"10882","1","SUCCESS","1114","3","4","2.694710743802034","1798.8899999999999","1801.584710743802","2.7147107438020157","4"
"10856","3","SUCCESS","436","3","1","5.29834172536448","1796.61","1801.9083417253644","5.318341725364462","1"
"10863","2","SUCCESS","41","3","1","4.698836473602569","1797.21","1801.9088364736026","4.7188364736025505","1"
"10866","2","SUCCESS","61","3","1","4.6988142843858896","1797.4","1802.098814284386","4.718814284385871","1"
"10867","2","SUCCESS","516","3","1","4.698842975206617","1797.41","1802.1088429752067","4.718842975206599","1"
"10886","1","SUCCESS","76","3","1","2.695206611570484","1799.55","1802.2452066115704","2.7152066115704656","1"
"10887","1","SUCCESS","1136","3","1","2.6947007007024695","1799.56","1802.2547007007024","2.7147007007024513","1"
"10889","1","SUCCESS","1119","3","4","2.6947933884298436","1799.61","1802.3047933884297","2.7147933884298254","4"
"10890","1","SUCCESS","1135","3","5","2.6957851239667434","1799.66","1802.3557851239668","2.7157851239667252","5"
"10870","2","SUCCESS","926","3","1","4.698874323169093","1797.71","1802.4088743231691","4.718874323169075","1"
"10862","3","SUCCESS","611","3","1","5.298441151325051","1797.2","1802.498441151325","5.3184411513250325","1"
"10872","2","SUCCESS","946","3","1","4.699102308349893","1798.07","1802.7691023083498","4.719102308349875","1"
"10898","1","SUCCESS","411","3","1","2.6956312339698343","1800.09","1802.7856312339698","2.715631233969816","1"
"10899","1","SUCCESS","1016","3","1","2.6958791678539455","1800.16","1802.855879167854","2.7158791678539274","1"
"10869","3","SUCCESS","551","3","1","5.298427507366796","1797.58","1802.8784275073667","5.318427507366778","1"
"10901","1","SUCCESS","1021","3","1","2.6947392419492644","1800.3","1802.9947392419492","2.714739241949246","1"
"10876","2","SUCCESS","531","3","1","4.698925619834881","1798.59","1803.2889256198348","4.718925619834863","1"
"10873","3","SUCCESS","981","3","1","5.298366632413263","1798.11","1803.4083666324132","5.318366632413245","1"
"10878","2","SUCCESS","1071","3","1","4.698945144809841","1798.79","1803.4889451448098","4.7189451448098225","1"
"10879","2","SUCCESS","1072","3","2","4.698897121687196","1798.84","1803.5388971216871","4.718897121687178","2"
"10904","1","SUCCESS","1046","3","1","2.6948076375035726","1800.8899999999999","1803.5848076375034","2.7148076375035544","1"
"10875","3","SUCCESS","1011","3","2","5.298483898546692","1798.37","1803.6684838985466","5.318483898546674","2"
"10883","2","SUCCESS","1124","3","4","4.698897121686969","1799.02","1803.718897121687","4.71889712168695","4"
"10885","2","SUCCESS","6","3","1","4.699256198347257","1799.31","1804.0092561983472","4.719256198347239","1"
"10907","1","SUCCESS","1076","3","1","2.6947933884298436","1801.37","1804.0647933884297","2.7147933884298254","1"
"10908","1","SUCCESS","1113","3","3","2.6960330578513094","1801.4","1804.0960330578514","2.7160330578512912","3"
"10881","3","SUCCESS","1132","3","2","5.2983986890853885","1798.8709999999999","1804.1693986890853","5.319398689085347","2"
"10839","4","SUCCESS","1137","3","2","7.69965228723413","1796.57","1804.269652287234","9.719652287234112","2"
"10888","2","SUCCESS","11","3","1","4.698919528245369","1799.59","1804.2889195282453","4.718919528245351","1"
"10884","3","SUCCESS","1041","3","1","5.29840144027753","1799.05","1804.3484014402775","5.318401440277512","1"
"10894","2","SUCCESS","16","3","1","4.69906241094327","1799.83","1804.5290624109432","4.719062410943252","1"
"10842","4","SUCCESS","1138","3","3","7.699592375398424","1796.83","1804.5295923753984","9.719592375398406","3"
"10913","1","SUCCESS","31","3","1","2.695708077877498","1801.9","1804.5957080778776","2.71570807787748","1"
"10897","2","SUCCESS","1086","3","2","4.699013863001483","1800.0","1804.6990138630015","4.719013863001464","2"
"10914","1","SUCCESS","66","3","1","2.6957907225057625","1802.09","1804.7857907225057","2.7157907225057443","1"
"10900","2","SUCCESS","556","3","1","4.698897308046071","1800.29","1804.988897308046","4.718897308046053","1"
"10902","2","SUCCESS","601","3","1","4.698917355372032","1800.301","1804.999917355372","4.71991735537199","1"
"10891","3","SUCCESS","1133","3","3","5.298423303881236","1799.71","1805.0084233038813","5.318423303881218","3"
"10892","3","SUCCESS","1134","3","4","5.298423303881236","1799.75","1805.0484233038812","5.318423303881218","4"
"10893","3","SUCCESS","1130","3","5","5.298419003782556","1799.81","1805.1084190037825","5.318419003782537","5"
"10918","1","SUCCESS","76","3","1","2.6958570203114505","1802.52","1805.2158570203114","2.7158570203114323","1"
"10896","5","SUCCESS","1131","3","2","5.499952960377641","1799.8799999999999","1805.3799529603775","5.519952960377623","2"
"10903","2","SUCCESS","21","3","1","4.699043869468596","1800.84","1805.5390438694685","4.719043869468578","1"
"10905","2","SUCCESS","651","3","1","4.6992091587246705","1800.97","1805.6692091587247","4.719209158724652","1"
"10871","4","SUCCESS","726","3","1","7.699615151815578","1797.98","1805.6796151518156","7.71961515181556","1"
"10921","1","SUCCESS","411","3","1","2.6947135361522214","1803.01","1805.7047135361522","2.7147135361522032","1"
"10906","2","SUCCESS","1116","3","2","4.69917355371922","1801.36","1806.0591735537191","4.719173553719202","2"
"10925","1","SUCCESS","1016","3","1","2.695537190082632","1803.61","1806.3055371900825","2.715537190082614","1"
"10911","2","SUCCESS","26","3","1","4.6989256198344265","1801.65","1806.3489256198345","4.718925619834408","1"
"10928","1","SUCCESS","1021","3","1","2.6947933884298436","1803.86","1806.5547933884297","2.7147933884298254","1"
"10929","1","SUCCESS","1046","3","1","2.695041322313955","1803.93","1806.625041322314","2.7150413223139367","1"
"10932","1","SUCCESS","1076","3","1","2.694958677686145","1804.11","1806.804958677686","2.714958677686127","1"
"10915","2","SUCCESS","41","3","1","4.699008264462464","1802.28","1806.9790082644624","4.719008264462445","1"
"10916","2","SUCCESS","61","3","1","4.698925619834654","1802.3","1806.9989256198346","4.718925619834636","1"
"10895","3","SUCCESS","1140","3","5","5.298426902251094","1801.84","1807.138426902251","7.318426902251076","5"
"10919","2","SUCCESS","516","3","1","4.698922770019635","1802.58","1807.2789227700196","4.718922770019617","1"
"10920","2","SUCCESS","926","3","1","4.699008264462691","1802.85","1807.5490082644626","4.719008264462673","1"
"10917","5","SUCCESS","1117","3","2","5.499865220446054","1802.35","1807.849865220446","5.519865220446036","2"
"10943","1","SUCCESS","31","3","1","2.694741253503935","1805.37","1808.0647412535038","2.7147412535039166","1"
"10923","2","SUCCESS","531","3","1","4.698785442942835","1803.55","1808.2487854429428","4.718785442942817","1"
"10924","2","SUCCESS","946","3","1","4.699008264462918","1803.59","1808.2890082644628","4.7190082644629","1"
"10926","2","SUCCESS","1071","3","1","4.698925619834881","1803.6299999999999","1808.3289256198348","4.718925619834863","1"
"10947","1","SUCCESS","66","3","1","2.6961157024793465","1805.67","1808.3661157024794","2.7161157024793283","1"
"10927","2","SUCCESS","1072","3","2","4.698806834064271","1803.68","1808.3788068340643","4.718806834064253","2"
"10930","2","SUCCESS","1121","3","2","4.698806878661799","1803.97","1808.6688068786618","4.7188068786617805","2"
"10909","3","SUCCESS","1141","3","2","5.298455400399234","1803.45","1808.7484554003993","7.318455400399216","2"
"10950","1","SUCCESS","76","3","1","2.6949843260192665","1806.07","1808.7649843260192","2.7149843260192483","1"
"10922","3","SUCCESS","436","3","1","5.298389936542208","1803.48","1808.7783899365422","5.318389936542189","1"
"10933","2","SUCCESS","6","3","1","4.698831781021454","1804.12","1808.8188317810213","4.718831781021436","1"
"10952","1","SUCCESS","411","3","1","2.6966830206906707","1806.18","1808.8766830206907","2.7166830206906525","1"
"10934","2","SUCCESS","1122","3","2","4.69889058379772","1804.2","1808.8988905837978","4.718890583797702","2"
"10935","2","SUCCESS","11","3","1","4.699133738195314","1804.29","1808.9891337381953","4.719133738195296","1"
"10936","2","SUCCESS","1126","3","2","4.699090909090728","1804.3","1808.9990909090907","4.71909090909071","2"
"10912","3","SUCCESS","1142","3","2","5.2983550904102685","1803.8","1809.0983550904102","7.31835509041025","2"
"10910","4","SUCCESS","1036","3","1","7.6996309239380025","1801.47","1809.169630923938","7.719630923937984","1"
"10954","1","SUCCESS","1016","3","1","2.6974821636074466","1806.53","1809.2274821636074","2.7174821636074284","1"
"10955","1","SUCCESS","1021","3","1","2.6946551023006577","1806.69","1809.3846551023007","2.7146551023006396","1"
"10939","2","SUCCESS","16","3","1","4.698842975206389","1804.92","1809.6188429752065","4.718842975206371","1"
"10940","2","SUCCESS","1086","3","2","4.698841994577833","1804.94","1809.638841994578","4.718841994577815","2"
"10941","2","SUCCESS","556","3","1","4.698925619834654","1805.02","1809.7189256198346","4.718925619834636","1"
"10942","2","SUCCESS","601","3","1","4.699338842975067","1805.22","1809.919338842975","4.7193388429750485","1"
"10945","2","SUCCESS","21","3","1","4.6987882021903715","1805.62","1810.3187882021903","4.718788202190353","1"
"10946","2","SUCCESS","1123","3","3","4.699000000000069","1805.6209999999999","1810.32","4.720000000000027","3"
"10948","2","SUCCESS","651","3","1","4.6987813225443915","1805.73","1810.4287813225444","4.718781322544373","1"
"10949","2","SUCCESS","1124","3","4","4.698842975206617","1805.96","1810.6588429752067","4.718842975206599","4"
"10951","2","SUCCESS","1116","3","2","4.698842975206617","1806.1","1810.7988429752065","4.718842975206599","2"
"10944","3","SUCCESS","551","3","1","5.298344257623285","1805.56","1810.8583442576232","5.3183442576232665","1"
"10964","1","SUCCESS","31","3","1","2.696030208036518","1808.84","1811.5360302080364","2.7160302080365","1"
"10931","4","SUCCESS","1056","3","1","7.699560108205787","1804.04","1811.7395601082058","7.719560108205769","1"
"10966","1","SUCCESS","66","3","1","2.6960890338257286","1809.06","1811.7560890338257","2.7160890338257104","1"
"10957","2","SUCCESS","26","3","1","4.698816306552999","1807.08","1811.778816306553","4.718816306552981","1"
"10937","4","SUCCESS","1127","3","2","7.699607032058111","1804.35","1812.049607032058","7.719607032058093","2"
"10969","1","SUCCESS","76","3","1","2.695454545454595","1809.54","1812.2354545454546","2.715454545454577","1"
"10958","2","SUCCESS","41","3","1","4.69876033057858","1807.67","1812.3687603305787","4.7187603305785615","1"
"10938","4","SUCCESS","1137","3","2","7.699502431772544","1804.9","1812.5995024317726","7.719502431772526","2"
"10959","2","SUCCESS","61","3","1","4.6998330102849195","1807.91","1812.609833010285","4.719833010284901","1"
"10971","1","SUCCESS","411","3","1","2.6948760330578807","1810.24","1812.934876033058","2.7148760330578625","1"
"10972","1","SUCCESS","1016","3","1","2.6947107438018065","1810.3799999999999","1813.0747107438017","2.7147107438017883","1"
"10973","1","SUCCESS","1021","3","1","2.695039621855358","1810.3899999999999","1813.0850396218552","2.7150396218553396","1"
"10962","2","SUCCESS","516","3","1","4.6989256198344265","1808.46","1813.1589256198345","4.718925619834408","1"
"10975","1","SUCCESS","1046","3","1","2.696115702479119","1810.5","1813.1961157024791","2.716115702479101","1"
"10976","1","SUCCESS","1076","3","1","2.6949569772270934","1810.7","1813.3949569772271","2.714956977227075","1"
"10963","2","SUCCESS","531","3","1","4.698785371815347","1808.73","1813.4287853718154","4.718785371815329","1"
"10965","2","SUCCESS","6","3","1","4.699006564004094","1809.01","1813.709006564004","4.719006564004076","1"
"10977","1","SUCCESS","1136","3","1","2.694545454545505","1811.02","1813.7145454545455","2.714545454545487","1"
"10967","2","SUCCESS","11","3","1","4.698674229039398","1809.23","1813.9286742290394","4.7186742290393795","1"
"10953","4","SUCCESS","726","3","1","7.699474390420846","1806.49","1814.1894743904209","7.719474390420828","1"
"10981","1","SUCCESS","31","3","1","2.694710743801579","1811.91","1814.6047107438017","2.714710743801561","1"
"10956","4","SUCCESS","1138","3","3","7.69945784708807","1806.97","1814.669457847088","7.7194578470880515","3"
"10968","3","SUCCESS","436","3","1","5.298199308175526","1809.53","1814.8281993081755","5.318199308175508","1"
"10970","3","SUCCESS","611","3","1","5.298182964989564","1809.85","1815.1481829649895","5.318182964989546","1"
"10988","1","SUCCESS","66","3","1","2.696776859504098","1812.72","1815.4167768595041","2.7167768595040798","1"
"10991","1","SUCCESS","76","3","1","2.6953719008263306","1812.99","1815.6853719008263","2.7153719008263124","1"
"10978","2","SUCCESS","16","3","1","4.698705780972205","1811.021","1815.7197057809722","4.719705780972163","1"
"10974","3","SUCCESS","981","3","1","5.298192675179962","1810.45","1815.74819267518","5.318192675179944","1"
"10979","2","SUCCESS","21","3","1","4.698658771667397","1811.54","1816.2386587716674","4.7186587716673785","1"
"10997","1","SUCCESS","411","3","1","2.6944172128808077","1813.78","1816.4744172128808","2.7144172128807895","1"
"10999","1","SUCCESS","1016","3","1","2.694499857508845","1813.97","1816.6644998575089","2.7144998575088266","1"
"10983","2","SUCCESS","26","3","1","4.698677685950315","1812.19","1816.8886776859504","4.718677685950297","1"
"10984","2","SUCCESS","556","3","1","4.698731832430894","1812.22","1816.918731832431","4.718731832430876","1"
"10985","2","SUCCESS","601","3","1","4.698677685950543","1812.27","1816.9686776859505","4.718677685950524","1"
"10987","2","SUCCESS","41","3","1","4.698677685950315","1812.66","1817.3586776859504","4.718677685950297","1"
"11005","1","SUCCESS","31","3","1","2.694462809917468","1814.83","1817.5244628099174","2.7144628099174497","1"
"10982","5","SUCCESS","1117","3","2","5.499768149225474","1812.08","1817.5797681492254","5.519768149225456","2"
"10990","2","SUCCESS","61","3","1","4.698662590578124","1812.96","1817.6586625905782","4.718662590578106","1"
"10986","3","SUCCESS","551","3","1","5.298209835467333","1812.47","1817.7682098354674","5.318209835467314","1"
"10960","4","SUCCESS","1143","3","3","7.699380205407351","1810.07","1817.7693802054073","9.719380205407333","3"
"10993","2","SUCCESS","516","3","1","4.69876033057858","1813.32","1818.0187603305785","4.7187603305785615","1"
"10989","3","SUCCESS","1041","3","1","5.2982758620689765","1812.85","1818.1482758620689","5.318275862068958","1"
"10994","2","SUCCESS","531","3","1","4.698952733192982","1813.51","1818.208952733193","4.718952733192964","1"
"11010","1","SUCCESS","66","3","1","2.6968039728624262","1815.57","1818.2668039728624","2.716803972862408","1"
"10995","2","SUCCESS","651","3","1","4.698771729837517","1813.59","1818.2887717298374","4.718771729837499","1"
"10996","2","SUCCESS","6","3","1","4.698842975206389","1813.73","1818.4288429752064","4.718842975206371","1"
"10992","3","SUCCESS","1011","3","2","5.298302975427305","1813.1399999999999","1818.4383029754272","5.318302975427287","2"
"11011","1","SUCCESS","76","3","1","2.6948319010471096","1815.76","1818.454831901047","2.7148319010470914","1"
"10998","2","SUCCESS","926","3","1","4.698842975206389","1813.9","1818.5988429752065","4.718842975206371","1"
"11001","2","SUCCESS","11","3","1","4.699046777080184","1814.2","1818.8990467770802","4.719046777080166","1"
"11002","2","SUCCESS","946","3","1","4.699294710964523","1814.27","1818.9692947109645","4.719294710964505","1"
"11015","1","SUCCESS","1021","3","1","2.6947933884298436","1816.28","1818.9747933884298","2.7147933884298254","1"
"11003","2","SUCCESS","1071","3","1","4.698717389878311","1814.48","1819.1787173898783","4.718717389878293","1"
"10980","4","SUCCESS","1036","3","1","7.699551792215061","1811.69","1819.3895517922151","7.719551792215043","1"
"11020","1","SUCCESS","411","3","1","2.6946346588570123","1816.79","1819.484634658857","2.714634658856994","1"
"11004","3","SUCCESS","1141","3","2","5.298234821199912","1814.55","1819.8482348211999","5.318234821199894","2"
"11008","2","SUCCESS","1072","3","2","4.698706419797418","1815.15","1819.8487064197975","4.7187064197974","2"
"11009","2","SUCCESS","1086","3","2","4.6987175833571655","1815.33","1820.028717583357","4.718717583357147","2"
"11025","1","SUCCESS","1016","3","1","2.6947933884298436","1817.36","1820.0547933884297","2.7147933884298254","1"
"11026","1","SUCCESS","31","3","1","2.6947933884298436","1817.55","1820.2447933884298","2.7147933884298254","1"
"11012","2","SUCCESS","16","3","1","4.699090909090955","1815.93","1820.629090909091","4.719090909090937","1"
"11013","2","SUCCESS","1116","3","2","4.698842975206617","1815.97","1820.6688429752066","4.718842975206599","2"
"11016","2","SUCCESS","21","3","1","4.69876033057858","1816.5","1821.1987603305786","4.7187603305785615","1"
"11014","3","SUCCESS","436","3","1","5.298228817929839","1816.12","1821.4182288179297","5.318228817929821","1"
"11019","2","SUCCESS","1121","3","2","4.698731832430894","1816.77","1821.4687318324309","4.718731832430876","2"
"11036","1","SUCCESS","66","3","1","2.6945169563982745","1818.78","1821.4745169563982","2.7145169563982563","1"
"11029","6","SUCCESS","1147","3","2","1.8993815901965263","1819.69","1821.5893815901966","3.919381590196508","2"
"11000","4","SUCCESS","1056","3","1","7.69946976051142","1814.04","1821.7394697605114","7.7194697605114015","1"
"11038","1","SUCCESS","76","3","1","2.6944819743009703","1819.07","1821.764481974301","2.714481974300952","1"
"11041","1","SUCCESS","1021","3","1","2.6975206611568865","1819.17","1821.867520661157","2.7175206611568683","1"
"11017","3","SUCCESS","611","3","1","5.2982702650967894","1816.6","1821.8982702650967","5.318270265096771","1"
"11023","2","SUCCESS","26","3","1","4.69926200063378","1817.23","1821.9292620006338","4.719262000633762","1"
"11018","3","SUCCESS","981","3","1","5.298512396693923","1816.76","1822.058512396694","5.3185123966939045","1"
"11044","1","SUCCESS","1046","3","1","2.6963636363632304","1819.42","1822.1163636363633","2.716363636363212","1"
"11021","3","SUCCESS","1142","3","2","5.298289701500153","1816.9","1822.1982897015002","5.3182897015001345","2"
"11027","2","SUCCESS","41","3","1","4.698956967796903","1817.62","1822.3189569677968","4.718956967796885","1"
"11030","2","SUCCESS","61","3","1","4.698868213896958","1817.83","1822.5288682138969","4.71886821389694","1"
"11031","2","SUCCESS","556","3","1","4.698956967796903","1817.87","1822.5689569677968","4.718956967796885","1"
"11006","4","SUCCESS","726","3","1","7.699452358140661","1815.06","1822.7594523581406","7.719452358140643","1"
"11007","4","SUCCESS","1127","3","2","7.6994797806082715","1815.08","1822.7794797806082","7.719479780608253","2"
"11032","2","SUCCESS","516","3","1","4.6993971359802345","1818.1399999999999","1822.83939713598","4.719397135980216","1"
"11050","1","SUCCESS","411","3","1","2.695512838459308","1820.21","1822.9055128384593","2.71551283845929","1"
"11033","2","SUCCESS","531","3","1","4.69876577872401","1818.29","1822.988765778724","4.718765778723991","1"
"11034","2","SUCCESS","6","3","1","4.6987504845685635","1818.54","1823.2387504845685","4.718750484568545","1"
"11052","1","SUCCESS","31","3","1","2.6946186498898896","1820.85","1823.5446186498898","2.7146186498898714","1"
"11053","1","SUCCESS","1016","3","1","2.694958677685918","1821.02","1823.714958677686","2.7149586776858996","1"
"11037","2","SUCCESS","11","3","1","4.698746438394437","1819.04","1823.7387464383944","4.718746438394419","1"
"11039","2","SUCCESS","601","3","1","4.698760330578352","1819.15","1823.8487603305784","4.718760330578334","1"
"11040","2","SUCCESS","651","3","1","4.698771131516196","1819.16","1823.8587711315163","4.718771131516178","1"
"11042","2","SUCCESS","926","3","1","4.698842975206617","1819.26","1823.9588429752066","4.718842975206599","1"
"11055","1","SUCCESS","1076","3","1","2.6947933884298436","1821.3","1823.9947933884298","2.7147933884298254","1"
"11056","1","SUCCESS","1136","3","1","2.6948760330578807","1821.32","1824.0148760330578","2.7148760330578625","1"
"11035","3","SUCCESS","551","3","1","5.2983471074378485","1818.76","1824.0583471074378","5.31834710743783","1"
"11045","2","SUCCESS","946","3","1","4.698842975206389","1819.5","1824.1988429752064","4.718842975206371","1"
"11046","2","SUCCESS","1071","3","1","4.698811501838236","1819.79","1824.4888115018382","4.718811501838218","1"
"11047","2","SUCCESS","1123","3","3","4.699090909090955","1819.82","1824.519090909091","4.719090909090937","3"
"11043","3","SUCCESS","1041","3","1","5.298318609290391","1819.28","1824.5783186092904","5.3183186092903725","1"
"11024","3","SUCCESS","1145","3","5","5.298344257623285","1819.32","1824.6183442576232","7.3183442576232665","5"
"11058","1","SUCCESS","66","3","1","2.696608720433005","1821.93","1824.626608720433","2.716608720432987","1"
"11059","1","SUCCESS","76","3","1","2.6951211171272007","1822.01","1824.7051211171272","2.7151211171271825","1"
"11022","4","SUCCESS","1137","3","2","7.699565501909547","1817.03","1824.7295655019095","7.719565501909528","2"
"11061","1","SUCCESS","1021","3","1","2.696094427529488","1822.05","1824.7460944275294","2.7160944275294696","1"
"11028","3","SUCCESS","1146","3","2","5.298356476167328","1819.6399999999999","1824.9383564761672","7.31835647616731","2"
"11049","3","SUCCESS","1011","3","2","5.298349859547443","1820.03","1825.3283498595474","5.318349859547425","2"
