"clock","utilization","count","workload usage"
"2627.06","0.35","4","1.4197"
"2627.26","0.35","4","1.4197"
"2627.47","0.35","4","1.4197"
"2627.68","0.35","4","1.4197"
"2627.89","0.35","4","1.4197"
"2628.1","0.35","4","1.4197"
"2628.31","0.35","4","1.4197"
"2628.51","0.35","4","1.4197"
"2628.72","0.35","4","1.4197"
"2628.93","0.35","4","1.4197"
"2629.14","0.35","4","1.4197"
"2629.35","0.35","4","1.4197"
"2629.56","0.35","4","1.4197"
"2629.76","0.35","4","1.4197"
"2629.97","0.35","4","1.4197"
"2630.18","0.35","4","1.4197"
"2630.39","0.35","4","1.4197"
"2630.6","0.35","4","1.4197"
"2630.81","0.35","4","1.4197"
"2631.01","0.35","4","1.4197"
"2631.22","0.35","4","1.4197"
"2631.43","0.35","4","1.4197"
"2631.64","0.35","4","1.4197"
"2631.85","0.35","4","1.4197"
"2632.06","0.35","4","1.4197"
"2632.26","0.35","4","1.4197"
"2632.47","0.35","4","1.4197"
"2632.68","0.35","4","1.4197"
"2632.89","0.35","4","1.4197"
"2633.1","0.35","4","1.4197"
"2633.31","0.35","4","1.4197"
"2633.51","0.35","4","1.4197"
"2633.72","0.35","4","1.4197"
"2633.93","0.35","4","1.4197"
"2634.14","0.35","4","1.4197"
"2634.35","0.35","4","1.4197"
"2634.56","0.35","4","1.4197"
"2634.76","0.35","4","1.4197"
"2634.97","0.35","4","1.4197"
"2635.18","0.35","4","1.4197"
"2635.39","0.35","4","1.4197"
"2635.6","0.35","4","1.4197"
"2635.81","0.35","4","1.4197"
"2636.01","0.35","4","1.4197"
"2636.22","0.35","4","1.4197"
"2636.43","0.35","4","1.4197"
"2636.64","0.35","4","1.4197"
"2636.85","0.35","4","1.4197"
"2637.06","0.35","4","1.4197"
"2637.26","0.35","4","1.4197"
"2637.47","0.35","4","1.4197"
"2637.68","0.35","4","1.4197"
"2637.89","0.35","4","1.4197"
"2638.1","0.35","4","1.4197"
"2638.31","0.35","4","1.4197"
"2638.51","0.35","4","1.4197"
"2638.72","0.35","4","1.4197"
"2638.93","0.35","4","1.4197"
"2639.14","0.35","4","1.4197"
"2639.35","0.35","4","1.4197"
"2639.56","0.35","4","1.4197"
"2639.76","0.35","4","1.4197"
"2639.97","0.35","4","1.4197"
"2640.18","0.35","4","1.4197"
"2640.39","0.35","4","1.4197"
"2640.6","0.35","4","1.4197"
"2640.81","0.35","4","1.4197"
"2641.01","0.35","4","1.4197"
"2641.22","0.35","4","1.4197"
"2641.43","0.35","4","1.4197"
"2641.64","0.35","4","1.4197"
"2641.85","0.35","4","1.4197"
"2642.06","0.35","4","1.4197"
"2642.26","0.35","4","1.4197"
"2642.47","0.35","4","1.4197"
"2642.68","0.35","4","1.4197"
"2642.89","0.35","4","1.4197"
"2643.1","0.35","4","1.4197"
"2643.31","0.35","4","1.4197"
"2643.51","0.35","4","1.4197"
"2643.72","0.35","4","1.4197"
"2643.93","0.35","4","1.4197"
"2644.14","0.35","4","1.4197"
"2644.35","0.35","4","1.4197"
"2644.56","0.35","4","1.4197"
"2644.76","0.35","4","1.4197"
"2644.97","0.35","4","1.4197"
"2645.18","0.35","4","1.4197"
"2645.39","0.35","4","1.4197"
"2645.6","0.35","4","1.4197"
"2645.81","0.35","4","1.4197"
"2646.01","0.35","4","1.4197"
"2646.22","0.35","4","1.4197"
"2646.43","0.35","4","1.4197"
"2646.64","0.35","4","1.4197"
"2646.85","0.35","4","1.4197"
"2647.06","0.35","4","1.4197"
"2647.26","0.35","4","1.4197"
"2647.47","0.35","4","1.4197"
"2647.68","0.35","4","1.4197"
"2647.89","0.35","4","1.4197"
"2648.1","0.35","4","1.4197"
"2648.31","0.35","4","1.4197"
"2648.51","0.35","4","1.4197"
"2648.72","0.35","4","1.4197"
"2648.93","0.35","4","1.4197"
"2649.14","0.35","4","1.4197"
"2649.35","0.35","4","1.4197"
"2649.56","0.35","4","1.4197"
"2649.76","0.35","4","1.4197"
"2649.97","0.35","4","1.4197"
"2650.18","0.35","4","1.4197"
"2650.39","0.35","4","1.4197"
"2650.6","0.35","4","1.4197"
"2650.81","0.35","4","1.4197"
"2651.01","0.35","4","1.4197"
"2651.22","0.35","4","1.4197"
"2651.43","0.35","4","1.4197"
"2651.64","0.35","4","1.4197"
"2651.85","0.35","4","1.4197"
"2652.06","0.35","4","1.4197"
"2652.26","0.35","4","1.4197"
"2652.47","0.35","4","1.4197"
"2652.68","0.35","4","1.4197"
"2652.89","0.35","4","1.4197"
"2653.1","0.35","4","1.4197"
"2653.31","0.35","4","1.4197"
"2653.51","0.35","4","1.4197"
"2653.72","0.35","4","1.4197"
"2653.93","0.35","4","1.4197"
"2654.14","0.35","4","1.4197"
"2654.35","0.35","4","1.4197"
"2654.56","0.35","4","1.4197"
"2654.76","0.35","4","1.4197"
"2654.97","0.35","4","1.4197"
"2655.18","0.35","4","1.4197"
"2655.39","0.35","4","1.4197"
"2655.6","0.35","4","1.4197"
"2655.81","0.35","4","1.4197"
"2656.01","0.35","4","1.4197"
"2656.22","0.35","4","1.4197"
"2656.43","0.35","4","1.4197"
"2656.64","0.35","4","1.4197"
"2656.85","0.35","4","1.4197"
"2657.06","0.35","4","1.4197"
"2657.26","0.35","4","1.4197"
"2657.47","0.35","4","1.4197"
"2657.68","0.35","4","1.4197"
"2657.89","0.35","4","1.4197"
"2658.1","0.35","4","1.4197"
"2658.31","0.35","4","1.4197"
"2658.51","0.35","4","1.4197"
"2658.72","0.35","4","1.4197"
"2658.93","0.35","4","1.4197"
"2659.14","0.35","4","1.4197"
"2659.35","0.35","4","1.4197"
"2659.56","0.35","4","1.4197"
"2659.76","0.35","4","1.4197"
"2659.97","0.35","4","1.4197"
"2660.18","0.35","4","1.4197"
"2660.39","0.35","4","1.4197"
"2660.6","0.35","4","1.4197"
"2660.81","0.35","4","1.4197"
"2661.01","0.35","4","1.4197"
"2661.22","0.35","4","1.4197"
"2661.43","0.35","4","1.4197"
"2661.64","0.35","4","1.4197"
"2661.85","0.35","4","1.4197"
"2662.06","0.35","4","1.4197"
"2662.26","0.35","4","1.4197"
"2662.47","0.35","4","1.4197"
"2662.68","0.35","4","1.4197"
"2662.89","0.35","4","1.4197"
"2663.1","0.35","4","1.4197"
"2663.31","0.35","4","1.4197"
"2663.51","0.35","4","1.4197"
"2663.72","0.35","4","1.4197"
"2663.93","0.35","4","1.4197"
"2664.14","0.35","4","1.4197"
"2664.35","0.35","4","1.4197"
"2664.56","0.35","4","1.4197"
"2664.76","0.35","4","1.4197"
"2664.97","0.35","4","1.4197"
"2665.18","0.35","4","1.4197"
"2665.39","0.35","4","1.4197"
"2665.6","0.35","4","1.4197"
"2665.81","0.35","4","1.4197"
"2666.01","0.35","4","1.4197"
"2666.22","0.35","4","1.4197"
"2666.43","0.35","4","1.4197"
"2666.64","0.35","4","1.4197"
"2666.85","0.35","4","1.4197"
"2667.06","0.35","4","1.4197"
"2667.26","0.35","4","1.4197"
"2667.47","0.35","4","1.4197"
"2667.68","0.35","4","1.4197"
"2667.89","0.35","4","1.4197"
"2668.1","0.35","4","1.4197"
"2668.31","0.35","4","1.4197"
"2668.51","0.35","4","1.4197"
"2668.72","0.35","4","1.4197"
"2668.93","0.35","4","1.4197"
"2669.14","0.35","4","1.4197"
"2669.35","0.35","4","1.4197"
"2669.56","0.35","4","1.4197"
"2669.76","0.35","4","1.4197"
"2669.97","0.35","4","1.4197"
"2670.18","0.35","4","1.4197"
"2670.39","0.35","4","1.4197"
"2670.6","0.35","4","1.4197"
"2670.81","0.35","4","1.4197"
"2671.01","0.35","4","1.4197"
"2671.22","0.35","4","1.4197"
"2671.43","0.35","4","1.4197"
"2671.64","0.35","4","1.4197"
"2671.85","0.35","4","1.4197"
"2672.06","0.35","4","1.4197"
"2672.26","0.35","4","1.4197"
"2672.47","0.35","4","1.4197"
"2672.68","0.35","4","1.4197"
"2672.89","0.35","4","1.4197"
"2673.1","0.35","4","1.4197"
"2673.31","0.35","4","1.4197"
"2673.51","0.35","4","1.4197"
"2673.72","0.35","4","1.4197"
"2673.93","0.35","4","1.4197"
"2674.14","0.35","4","1.4197"
"2674.35","0.35","4","1.4197"
"2674.56","0.35","4","1.4197"
"2674.76","0.35","4","1.4197"
"2674.97","0.35","4","1.4197"
"2675.18","0.35","4","1.4197"
"2675.39","0.35","4","1.4197"
"2675.6","0.35","4","1.4197"
"2675.81","0.35","4","1.4197"
"2676.01","0.35","4","1.4197"
"2676.22","0.35","4","1.4197"
"2676.43","0.35","4","1.4197"
"2676.64","0.35","4","1.4197"
"2676.85","0.35","4","1.4197"
"2677.06","0.35","4","1.4197"
"2677.26","0.35","4","1.4197"
"2677.47","0.35","4","1.4197"
"2677.68","0.35","4","1.4197"
"2677.89","0.35","4","1.4197"
"2678.1","0.35","4","1.4197"
"2678.31","0.35","4","1.4197"
"2678.51","0.35","4","1.4197"
"2678.72","0.35","4","1.4197"
"2678.93","0.35","4","1.4197"
"2679.14","0.35","4","1.4197"
"2679.35","0.35","4","1.4197"
"2679.56","0.35","4","1.4197"
"2679.76","0.35","4","1.4197"
"2679.97","0.35","4","1.4197"
"2680.18","0.35","4","1.4197"
"2680.39","0.35","4","1.4197"
"2680.6","0.35","4","1.4197"
"2680.81","0.35","4","1.4197"
"2681.01","0.35","4","1.4197"
"2681.22","0.35","4","1.4197"
"2681.43","0.35","4","1.4197"
"2681.64","0.35","4","1.4197"
"2681.85","0.35","4","1.4197"
"2682.06","0.35","4","1.4197"
"2682.26","0.35","4","1.4197"
"2682.47","0.35","4","1.4197"
"2682.68","0.35","4","1.4197"
"2682.89","0.35","4","1.4197"
"2683.1","0.35","4","1.4197"
"2683.31","0.35","4","1.4197"
"2683.51","0.35","4","1.4197"
"2683.72","0.35","4","1.4197"
"2683.93","0.35","4","1.4197"
"2684.14","0.35","4","1.4197"
"2684.35","0.35","4","1.4197"
"2684.56","0.35","4","1.4197"
"2684.76","0.35","4","1.4197"
"2684.97","0.35","4","1.4197"
"2685.18","0.35","4","1.4197"
"2685.39","0.35","4","1.4197"
"2685.6","0.35","4","1.4197"
"2685.81","0.35","4","1.4197"
"2686.01","0.35","4","1.4197"
"2686.22","0.35","4","1.4197"
"2686.43","0.35","4","1.4197"
"2686.64","0.35","4","1.4197"
"2686.85","0.35","4","1.4197"
"2687.06","0.35","4","1.4197"
"2687.26","0.35","4","1.4197"
"2687.47","0.35","4","1.4197"
"2687.68","0.35","4","1.4197"
"2687.89","0.35","4","1.4197"
"2688.1","0.35","4","1.4197"
"2688.31","0.35","4","1.4197"
"2688.51","0.35","4","1.4197"
"2688.72","0.35","4","1.4197"
"2688.93","0.35","4","1.4197"
"2689.14","0.35","4","1.4197"
"2689.35","0.35","4","1.4197"
"2689.56","0.35","4","1.4197"
"2689.76","0.35","4","1.4197"
"2689.97","0.35","4","1.4197"
"2690.18","0.35","4","1.4197"
"2690.39","0.35","4","1.4197"
"2690.6","0.35","4","1.4197"
"2690.81","0.35","4","1.4197"
"2691.01","0.35","4","1.4197"
"2691.22","0.35","4","1.4197"
"2691.43","0.35","4","1.4197"
"2691.64","0.35","4","1.4197"
"2691.85","0.35","4","1.4197"
"2692.06","0.35","4","1.4197"
"2692.26","0.35","4","1.4197"
"2692.47","0.35","4","1.4197"
"2692.68","0.35","4","1.4197"
"2692.89","0.35","4","1.4197"
"2693.1","0.35","4","1.4197"
"2693.31","0.35","4","1.4197"
"2693.51","0.35","4","1.4197"
"2693.72","0.35","4","1.4197"
"2693.93","0.35","4","1.4197"
"2694.14","0.35","4","1.4197"
"2694.35","0.35","4","1.4197"
"2694.56","0.35","4","1.4197"
"2694.76","0.35","4","1.4197"
"2694.97","0.35","4","1.4197"
"2695.18","0.35","4","1.4197"
"2695.39","0.35","4","1.4197"
"2695.6","0.35","4","1.4197"
"2695.81","0.35","4","1.4197"
"2696.01","0.35","4","1.4197"
"2696.22","0.35","4","1.4197"
"2696.43","0.35","4","1.4197"
"2696.64","0.35","4","1.4197"
"2696.85","0.35","4","1.4197"
"2697.06","0.35","4","1.4197"
"2697.26","0.35","4","1.4197"
"2697.47","0.35","4","1.4197"
"2697.68","0.35","4","1.4197"
"2697.89","0.35","4","1.4197"
"2698.1","0.35","4","1.4197"
"2698.31","0.35","4","1.4197"
"2698.51","0.35","4","1.4197"
"2698.72","0.35","4","1.4197"
"2698.93","0.35","4","1.4197"
"2699.14","0.35","4","1.4197"
"2699.35","0.35","4","1.4197"
"2699.56","0.35","4","1.4197"
"2699.76","0.35","4","1.4197"
"2699.97","0.35","4","1.4197"
"2700.18","0.35","4","1.4197"
"2700.39","0.35","4","1.4197"
"2700.6","0.35","4","1.4197"
"2700.81","0.35","4","1.4197"
"2701.01","0.35","4","1.4197"
"2701.22","0.35","4","1.4197"
"2701.43","0.35","4","1.4197"
"2701.64","0.35","4","1.4197"
"2701.85","0.35","4","1.4197"
"2702.06","0.35","4","1.4197"
"2702.26","0.35","4","1.4197"
"2702.47","0.35","4","1.4197"
"2702.68","0.35","4","1.4197"
"2702.89","0.35","4","1.4197"
"2703.1","0.35","4","1.4197"
"2703.31","0.35","4","1.4197"
"2703.51","0.35","4","1.4197"
"2703.72","0.35","4","1.4197"
"2703.93","0.35","4","1.4197"
"2704.14","0.35","4","1.4197"
"2704.35","0.35","4","1.4197"
"2704.56","0.35","4","1.4197"
"2704.76","0.35","4","1.4197"
"2704.97","0.35","4","1.4197"
"2705.18","0.35","4","1.4197"
"2705.39","0.35","4","1.4197"
"2705.6","0.35","4","1.4197"
"2705.81","0.35","4","1.4197"
"2706.01","0.35","4","1.4197"
"2706.22","0.35","4","1.4197"
"2706.43","0.35","4","1.4197"
"2706.64","0.35","4","1.4197"
"2706.85","0.35","4","1.4197"
"2707.06","0.35","4","1.4197"
"2707.26","0.35","4","1.4197"
"2707.47","0.35","4","1.4197"
"2707.68","0.35","4","1.4197"
"2707.89","0.35","4","1.4197"
"2708.1","0.35","4","1.4197"
"2708.31","0.35","4","1.4197"
"2708.51","0.35","4","1.4197"
"2708.72","0.35","4","1.4197"
"2708.93","0.35","4","1.4197"
"2709.14","0.35","4","1.4197"
"2709.35","0.35","4","1.4197"
"2709.56","0.35","4","1.4197"
"2709.76","0.35","4","1.4197"
"2709.97","0.35","4","1.4197"
"2710.18","0.35","4","1.4197"
"2710.39","0.35","4","1.4197"
"2710.6","0.35","4","1.4197"
"2710.81","0.35","4","1.4197"
"2711.01","0.35","4","1.4197"
"2711.22","0.35","4","1.4197"
"2711.43","0.35","4","1.4197"
"2711.64","0.35","4","1.4197"
"2711.85","0.35","4","1.4197"
"2712.06","0.35","4","1.4197"
"2712.26","0.35","4","1.4197"
"2712.47","0.35","4","1.4197"
"2712.68","0.35","4","1.4197"
"2712.89","0.35","4","1.4197"
"2713.1","0.35","4","1.4197"
"2713.31","0.35","4","1.4197"
"2713.51","0.35","4","1.4197"
"2713.72","0.35","4","1.4197"
"2713.93","0.35","4","1.4197"
"2714.14","0.35","4","1.4197"
"2714.35","0.35","4","1.4197"
"2714.56","0.35","4","1.4197"
"2714.76","0.35","4","1.4197"
"2714.97","0.35","4","1.4197"
"2715.18","0.35","4","1.4197"
"2715.39","0.35","4","1.4197"
"2715.6","0.35","4","1.4197"
"2715.81","0.35","4","1.4197"
"2716.01","0.35","4","1.4197"
"2716.22","0.35","4","1.4197"
"2716.43","0.35","4","1.4197"
"2716.64","0.35","4","1.4197"
"2716.85","0.35","4","1.4197"
"2717.06","0.35","4","1.4197"
"2717.26","0.35","4","1.4197"
"2717.47","0.35","4","1.4197"
"2717.68","0.35","4","1.4197"
"2717.89","0.35","4","1.4197"
"2718.1","0.35","4","1.4197"
"2718.31","0.35","4","1.4197"
"2718.51","0.35","4","1.4197"
"2718.72","0.35","4","1.4197"
"2718.93","0.35","4","1.4197"
"2719.14","0.35","4","1.4197"
"2719.35","0.35","4","1.4197"
"2719.56","0.35","4","1.4197"
"2719.76","0.35","4","1.4197"
"2719.97","0.35","4","1.4197"
"2720.18","0.35","4","1.4197"
"2720.39","0.35","4","1.4197"
"2720.6","0.35","4","1.4197"
"2720.81","0.35","4","1.4197"
"2721.01","0.35","4","1.4197"
"2721.22","0.35","4","1.4197"
"2721.43","0.35","4","1.4197"
"2721.64","0.35","4","1.4197"
"2721.85","0.35","4","1.4197"
"2722.06","0.35","4","1.4197"
"2722.26","0.35","4","1.4197"
"2722.47","0.35","4","1.4197"
"2722.68","0.35","4","1.4197"
"2722.89","0.35","4","1.4197"
"2723.1","0.35","4","1.4197"
"2723.31","0.35","4","1.4197"
"2723.51","0.35","4","1.4197"
"2723.72","0.35","4","1.4197"
"2723.93","0.35","4","1.4197"
"2724.14","0.35","4","1.4197"
"2724.35","0.35","4","1.4197"
"2724.56","0.35","4","1.4197"
"2724.76","0.35","4","1.4197"
"2724.97","0.35","4","1.4197"
"2725.18","0.35","4","1.4197"
"2725.39","0.35","4","1.4197"
"2725.6","0.35","4","1.4197"
"2725.81","0.35","4","1.4197"
"2726.01","0.35","4","1.4197"
"2726.22","0.35","4","1.4197"
"2726.43","0.35","4","1.4197"
"2726.64","0.35","4","1.4197"
"2726.85","0.35","4","1.4197"
"2727.06","0.35","4","1.4197"
"2727.26","0.35","4","1.4197"
"2727.47","0.35","4","1.4197"
"2727.68","0.35","4","1.4197"
"2727.89","0.35","4","1.4197"
"2728.1","0.35","4","1.4197"
"2728.31","0.35","4","1.4197"
"2728.51","0.35","4","1.4197"
"2728.72","0.35","4","1.4197"
"2728.93","0.35","4","1.4197"
"2729.14","0.35","4","1.4197"
"2729.35","0.35","4","1.4197"
"2729.56","0.35","4","1.4197"
"2729.76","0.35","4","1.4197"
"2729.97","0.35","4","1.4197"
"2730.18","0.35","4","1.4197"
"2730.39","0.35","4","1.4197"
"2730.6","0.35","4","1.4197"
"2730.81","0.35","4","1.4197"
"2731.01","0.35","4","1.4197"
"2731.22","0.35","4","1.4197"
"2731.43","0.35","4","1.4197"
"2731.64","0.35","4","1.4197"
"2731.85","0.35","4","1.4197"
"2732.06","0.35","4","1.4197"
"2732.26","0.35","4","1.4197"
"2732.47","0.35","4","1.4197"
"2732.68","0.35","4","1.4197"
"2732.89","0.35","4","1.4197"
"2733.1","0.35","4","1.4197"
"2733.31","0.35","4","1.4197"
"2733.51","0.35","4","1.4197"
"2733.72","0.35","4","1.4197"
"2733.93","0.35","4","1.4197"
"2734.14","0.35","4","1.4197"
"2734.35","0.35","4","1.4197"
"2734.56","0.35","4","1.4197"
"2734.76","0.35","4","1.4197"
"2734.97","0.35","4","1.4197"
"2735.18","0.35","4","1.4197"
"2735.39","0.35","4","1.4197"
"2735.6","0.35","4","1.4197"
"2735.81","0.35","4","1.4197"
"2736.01","0.35","4","1.4197"
"2736.22","0.35","4","1.4197"
"2736.43","0.35","4","1.4197"
"2736.64","0.35","4","1.4197"
"2736.85","0.35","4","1.4197"
"2737.06","0.35","4","1.4197"
"2737.26","0.35","4","1.4197"
"2737.47","0.35","4","1.4197"
"2737.68","0.35","4","1.4197"
"2737.89","0.35","4","1.4197"
"2738.1","0.35","4","1.4197"
"2738.31","0.35","4","1.4197"
"2738.51","0.35","4","1.4197"
"2738.72","0.35","4","1.4197"
"2738.93","0.35","4","1.4197"
"2739.14","0.35","4","1.4197"
"2739.35","0.35","4","1.4197"
"2739.56","0.35","4","1.4197"
"2739.76","0.35","4","1.4197"
"2739.97","0.35","4","1.4197"
"2740.18","0.35","4","1.4197"
"2740.39","0.35","4","1.4197"
"2740.6","0.35","4","1.4197"
"2740.81","0.35","4","1.4197"
"2741.01","0.35","4","1.4197"
"2741.22","0.35","4","1.4197"
"2741.43","0.35","4","1.4197"
"2741.64","0.35","4","1.4197"
"2741.85","0.35","4","1.4197"
"2742.06","0.35","4","1.4197"
"2742.26","0.35","4","1.4197"
"2742.47","0.35","4","1.4197"
"2742.68","0.35","4","1.4197"
"2742.89","0.35","4","1.4197"
"2743.1","0.35","4","1.4197"
"2743.31","0.35","4","1.4197"
"2743.51","0.35","4","1.4197"
"2743.72","0.35","4","1.4197"
"2743.93","0.35","4","1.4197"
"2744.14","0.35","4","1.4197"
"2744.35","0.35","4","1.4197"
"2744.56","0.35","4","1.4197"
"2744.76","0.35","4","1.4197"
"2744.97","0.35","4","1.4197"
"2745.18","0.35","4","1.4197"
"2745.39","0.35","4","1.4197"
"2745.6","0.35","4","1.4197"
"2745.81","0.35","4","1.4197"
"2746.01","0.35","4","1.4197"
"2746.22","0.35","4","1.4197"
"2746.43","0.35","4","1.4197"
"2746.64","0.35","4","1.4197"
"2746.85","0.35","4","1.4197"
"2747.06","0.35","4","1.4197"
"2747.26","0.35","4","1.4197"
"2747.47","0.35","4","1.4197"
"2747.68","0.35","4","1.4197"
"2747.89","0.35","4","1.4197"
"2748.1","0.35","4","1.4197"
"2748.31","0.35","4","1.4197"
"2748.51","0.35","4","1.4197"
"2748.72","0.35","4","1.4197"
"2748.93","0.35","4","1.4197"
"2749.14","0.35","4","1.4197"
"2749.35","0.35","4","1.4197"
"2749.56","0.35","4","1.4197"
"2749.76","0.35","4","1.4197"
"2749.97","0.35","4","1.4197"
"2750.18","0.35","4","1.4197"
"2750.39","0.35","4","1.4197"
"2750.6","0.35","4","1.4197"
"2750.81","0.35","4","1.4197"
"2751.01","0.35","4","1.4197"
"2751.22","0.35","4","1.4197"
"2751.43","0.35","4","1.4197"
"2751.64","0.35","4","1.4197"
"2751.85","0.35","4","1.4197"
"2752.06","0.35","4","1.4197"
"2752.26","0.35","4","1.4197"
"2752.47","0.35","4","1.4197"
"2752.68","0.35","4","1.4197"
"2752.89","0.35","4","1.4197"
"2753.1","0.35","4","1.4197"
"2753.31","0.35","4","1.4197"
"2753.51","0.35","4","1.4197"
"2753.72","0.35","4","1.4197"
"2753.93","0.35","4","1.4197"
"2754.14","0.35","4","1.4197"
"2754.35","0.35","4","1.4197"
"2754.56","0.35","4","1.4197"
"2754.76","0.35","4","1.4197"
"2754.97","0.35","4","1.4197"
"2755.18","0.35","4","1.4197"
"2755.39","0.35","4","1.4197"
"2755.6","0.35","4","1.4197"
"2755.81","0.35","4","1.4197"
"2756.01","0.35","4","1.4197"
"2756.22","0.35","4","1.4197"
"2756.43","0.35","4","1.4197"
"2756.64","0.35","4","1.4197"
"2756.85","0.35","4","1.4197"
"2757.06","0.35","4","1.4197"
"2757.26","0.35","4","1.4197"
"2757.47","0.35","4","1.4197"
"2757.68","0.35","4","1.4197"
"2757.89","0.35","4","1.4197"
"2758.1","0.35","4","1.4197"
"2758.31","0.35","4","1.4197"
"2758.51","0.35","4","1.4197"
"2758.72","0.35","4","1.4197"
"2758.93","0.35","4","1.4197"
"2759.14","0.35","4","1.4197"
"2759.35","0.35","4","1.4197"
"2759.56","0.35","4","1.4197"
"2759.76","0.35","4","1.4197"
"2759.97","0.35","4","1.4197"
"2760.18","0.35","4","1.4197"
"2760.39","0.35","4","1.4197"
"2760.6","0.35","4","1.4197"
"2760.81","0.35","4","1.4197"
"2761.01","0.35","4","1.4197"
"2761.22","0.35","4","1.4197"
"2761.43","0.35","4","1.4197"
"2761.64","0.35","4","1.4197"
"2761.85","0.35","4","1.4197"
"2762.06","0.35","4","1.4197"
"2762.26","0.35","4","1.4197"
"2762.47","0.35","4","1.4197"
"2762.68","0.35","4","1.4197"
"2762.89","0.35","4","1.4197"
"2763.1","0.35","4","1.4197"
"2763.31","0.35","4","1.4197"
"2763.51","0.35","4","1.4197"
"2763.72","0.35","4","1.4197"
"2763.93","0.35","4","1.4197"
"2764.14","0.35","4","1.4197"
"2764.35","0.35","4","1.4197"
"2764.56","0.35","4","1.4197"
"2764.76","0.35","4","1.4197"
"2764.97","0.35","4","1.4197"
"2765.18","0.35","4","1.4197"
"2765.39","0.35","4","1.4197"
"2765.6","0.35","4","1.4197"
"2765.81","0.35","4","1.4197"
"2766.01","0.35","4","1.4197"
"2766.22","0.35","4","1.4197"
"2766.43","0.35","4","1.4197"
"2766.64","0.35","4","1.4197"
"2766.85","0.35","4","1.4197"
"2767.06","0.35","4","1.4197"
"2767.26","0.35","4","1.4197"
"2767.47","0.35","4","1.4197"
"2767.68","0.35","4","1.4197"
"2767.89","0.35","4","1.4197"
"2768.1","0.35","4","1.4197"
"2768.31","0.35","4","1.4197"
"2768.51","0.35","4","1.4197"
"2768.72","0.35","4","1.4197"
"2768.93","0.35","4","1.4197"
"2769.14","0.35","4","1.4197"
"2769.35","0.35","4","1.4197"
"2769.56","0.35","4","1.4197"
"2769.76","0.35","4","1.4197"
"2769.97","0.35","4","1.4197"
"2770.18","0.35","4","1.4197"
"2770.39","0.35","4","1.4197"
"2770.6","0.35","4","1.4197"
"2770.81","0.35","4","1.4197"
"2771.01","0.35","4","1.4197"
"2771.22","0.35","4","1.4197"
"2771.43","0.35","4","1.4197"
"2771.64","0.35","4","1.4197"
"2771.85","0.35","4","1.4197"
"2772.06","0.35","4","1.4197"
"2772.26","0.35","4","1.4197"
"2772.47","0.35","4","1.4197"
"2772.68","0.35","4","1.4197"
"2772.89","0.35","4","1.4197"
"2773.1","0.35","4","1.4197"
"2773.31","0.35","4","1.4197"
"2773.51","0.35","4","1.4197"
"2773.72","0.35","4","1.4197"
"2773.93","0.35","4","1.4197"
"2774.14","0.35","4","1.4197"
"2774.35","0.35","4","1.4197"
"2774.56","0.35","4","1.4197"
"2774.76","0.35","4","1.4197"
"2774.97","0.35","4","1.4197"
"2775.18","0.35","4","1.4197"
"2775.39","0.35","4","1.4197"
"2775.6","0.35","4","1.4197"
"2775.81","0.35","4","1.4197"
"2776.01","0.35","4","1.4197"
"2776.22","0.35","4","1.4197"
"2776.43","0.35","4","1.4197"
"2776.64","0.35","4","1.4197"
"2776.85","0.35","4","1.4197"
"2777.06","0.35","4","1.4197"
"2777.26","0.35","4","1.4197"
"2777.47","0.35","4","1.4197"
"2777.68","0.35","4","1.4197"
"2777.89","0.35","4","1.4197"
"2778.1","0.35","4","1.4197"
"2778.31","0.35","4","1.4197"
"2778.51","0.35","4","1.4197"
"2778.72","0.35","4","1.4197"
"2778.93","0.35","4","1.4197"
"2779.14","0.35","4","1.4197"
"2779.35","0.35","4","1.4197"
"2779.56","0.35","4","1.4197"
"2779.76","0.35","4","1.4197"
"2779.97","0.35","4","1.4197"
"2780.18","0.35","4","1.4197"
"2780.39","0.35","4","1.4197"
"2780.6","0.35","4","1.4197"
"2780.81","0.35","4","1.4197"
"2781.01","0.35","4","1.4197"
"2781.22","0.35","4","1.4197"
"2781.43","0.35","4","1.4197"
"2781.64","0.35","4","1.4197"
"2781.85","0.35","4","1.4197"
"2782.06","0.35","4","1.4197"
"2782.26","0.35","4","1.4197"
"2782.47","0.35","4","1.4197"
"2782.68","0.35","4","1.4197"
"2782.89","0.35","4","1.4197"
"2783.1","0.35","4","1.4197"
"2783.31","0.35","4","1.4197"
"2783.51","0.35","4","1.4197"
"2783.72","0.35","4","1.4197"
"2783.93","0.35","4","1.4197"
"2784.14","0.35","4","1.4197"
"2784.35","0.35","4","1.4197"
"2784.56","0.35","4","1.4197"
"2784.76","0.35","4","1.4197"
"2784.97","0.35","4","1.4197"
"2785.18","0.35","4","1.4197"
"2785.39","0.35","4","1.4197"
"2785.6","0.35","4","1.4197"
"2785.81","0.35","4","1.4197"
"2786.01","0.35","4","1.4197"
"2786.22","0.35","4","1.4197"
"2786.43","0.35","4","1.4197"
"2786.64","0.35","4","1.4197"
"2786.85","0.35","4","1.4197"
"2787.06","0.35","4","1.4197"
"2787.26","0.35","4","1.4197"
"2787.47","0.35","4","1.4197"
"2787.68","0.35","4","1.4197"
"2787.89","0.35","4","1.4197"
"2788.1","0.35","4","1.4197"
"2788.31","0.35","4","1.4197"
"2788.51","0.35","4","1.4197"
